Z-scan Measurement
Code: silica
Concentration: 0.00%
Wavelength: 475.0 nm

--------------------------------------------------------------------------------------------

Starting pos: 30.0
Ending pos: 70.0
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel

--------------------------------------------------------------------------------------------

SNo.  [V] Voltage Max        [V] Voltage Max        [V] Voltage Max        [V] Voltage Max

--------------------------------------------------------------------------------------------

   0     0.02225113             0.03311615             0.03053970             0.00000000
   1     0.02222900             0.03318939             0.03048630             0.00000000
   2     0.02230301             0.03335648             0.03069839             0.00000000
   3     0.02229538             0.03342667             0.03078995             0.00000000
   4     0.02226105             0.03226547             0.03040314             0.00000000
   5     0.02230072             0.03336334             0.03065262             0.00000000
   6     0.02237701             0.03407974             0.03087158             0.00000000
   7     0.02221756             0.03301544             0.03036728             0.00000000
   8     0.02226334             0.03237305             0.03019638             0.00000000
   9     0.02254257             0.03305588             0.03060455             0.00000000
  10     0.02254715             0.03260803             0.03060150             0.00000000
  11     0.02254486             0.03438797             0.03122787             0.00000000
  12     0.02199402             0.03292313             0.03060074             0.00000000
  13     0.02183533             0.03318710             0.03096542             0.00000000
  14     0.02147446             0.03396072             0.03126831             0.00000000
  15     0.02058105             0.03432465             0.03157425             0.00000000
  16     0.01871185             0.03351288             0.03150177             0.00000000
  17     0.01566162             0.03388443             0.03211136             0.00000000
  18     0.01234741             0.03418808             0.03339310             0.00000000
  19     0.01312256             0.03441315             0.03513107             0.00000000
  20     0.01138077             0.03532562             0.03454437             0.00000000
  21     0.01018677             0.03354492             0.03351059             0.00000000
  22     0.01001740             0.03437729             0.03403549             0.00000000
  23     0.01065750             0.03407211             0.03455429             0.00000000
  24     0.01116409             0.03441315             0.03481979             0.00000000
  25     0.01268005             0.03447571             0.03457794             0.00000000
  26     0.01580887             0.03446274             0.03407669             0.00000000
  27     0.01962814             0.03440857             0.03415375             0.00000000
  28     0.02372818             0.03410568             0.03486099             0.00000000
  29     0.02714462             0.03402481             0.03586655             0.00000000
  30     0.03417358             0.03346710             0.03386917             0.00000000
  31     0.03082123             0.03427582             0.03240585             0.00000000
  32     0.02580643             0.03329163             0.03125763             0.00000000
  33     0.02397614             0.03475342             0.03171997             0.00000000
  34     0.02324829             0.03469696             0.03143463             0.00000000
  35     0.02299805             0.03399582             0.03118057             0.00000000
  36     0.02259750             0.03432846             0.03108215             0.00000000
  37     0.02219315             0.03290405             0.03036346             0.00000000
  38     0.02226486             0.03266220             0.03030624             0.00000000
  39     0.02292938             0.03485641             0.03137970             0.00000000
  40     0.02272110             0.03440247             0.03111877             0.00000000
  41     0.02267075             0.03386841             0.03090820             0.00000000
  42     0.02257767             0.03379059             0.03081970             0.00000000
  43     0.02209015             0.03257065             0.03004227             0.00000000
  44     0.02186203             0.03047867             0.02919769             0.00000000
  45     0.02227402             0.03280792             0.03023529             0.00000000
  46     0.02211304             0.03298111             0.03014069             0.00000000
  47     0.02246628             0.03363037             0.03056564             0.00000000
  48     0.02231903             0.03336487             0.03039246             0.00000000
  49     0.02254410             0.03441162             0.03076706             0.00000000
  50     0.02227020             0.03402710             0.03041153             0.00000000
